,제목,저자,출판사,출판일,가격,ISBN
57,PHP+MySQL 웹 개발 마스터 북 (로그인부터 회원 관리까지 쉽게 배우는 PHP와 MySQL),나가타 요리노부,남가람북스,20160713.0,25200,9791195484546
58,SQL Programming (Java Script and Coding Programming Guide: Learn In A Day!),,Lulu Press,20160107.0,55930,9781329778993
59,Oracle 12c: SQL,,Course Technology,20150911.0,155910,9781305251038
60,SQL for Dummies,"Taylor, Allen G.",John Wiley & Sons Inc,20100115.0,44560,9780470557419
61,SQL for Dummies,,For Dummies,20130826.0,32890,9781118607961
62,MySQL 데이터베이스와 클라우드 (인공지능 사물인터넷을 위한),김경신,복두출판사,20210205.0,19800,9791166750045
63,SQL AntiPatterns (개발자가 알아야 할 25가지 SQL 함정과 해법),빌 카윈,인사이트,20110627.0,23400,9788966260041
64,개발자를 위한 PL/SQL 프로그래밍 (PL/SQL의 효율적 활용을 위한 풍부한 예제 제공),나장근,제이펍,20170630.0,25200,9791185890913
65,MySQL 데이터베이스와 클라우드 (인공지능 사물인터넷을 위한),김경신,복두출판사,20191126.0,18900,9791159066016
66,The SQL Workshop,,Packt Publishing,20191227.0,51630,9781838642358
67,스파크 2.0으로 하는 고속 스마트 빅데이터 분석과 처리 3/e (표준 SQL과 진화한 데이터 표현 지원),크리슈나 산카르,에이콘출판,20170922.0,27000,9791161750569
68,Advanced MySQL 8,,Packt Publishing,20181031.0,68850,9781788834445
69,SQL 튜닝의 시작 : SQL 튜닝 방법론,박성호^정동기^오경렬^박준연,엑셈,20160902.0,0,9788996817970
70,Oracle 10g : SQL,,Course Technology,20060127.0,33000,9781418836290
71,SQL Cookbook 반양장 (Query Solutions and Techniques for Database Developers),"Molinaro, Anthony",O&#39;Reilly,20090725.0,0,9780596009762
72,오라클 SQL & PL/SQL (업그레이드된 쿼리로 만나는),김태근,프리렉,20120625.0,23400,9788965400226
73,A Guide to MySQL,"Pratt, Philip J.",Cengage Learning,20051129.0,192400,9781418836351
74,철통보안 SQL INJECTION (SQLI 공격과 방어의 원리),저스틴 클락,비제이퍼블릭,20110601.0,0,9788994774022
75,書きこみ式SQLのドリル 改訂新版,야마다 요시히로,日經BP社,20130419.0,28890,9784822296216
76,SQL Server 2012 1: 기본편 (뇌를 자극하는 SQL Server 2005 부터 이어져온 SQL Server의 바이블),우재남,한빛미디어,20130302.0,24300,9788979149920
77,실무활용 ORACLE SQL 튜닝,이익,혜지원,20080818.0,20700,9788983795724
78,오라클 11G + PL/SQL 입문,성윤정^서동린,대림,20090904.0,0,9788972808190
79,PHP EXPRESS (Apache · PHP7 · MySQL),신윤환,생능출판,20200115.0,27900,9788970509969
80,SQL in easy steps (A Bourdieusian Perspective on the Digital Divide),,In Easy Steps,20200731.0,20020,9781840789027
81,ORACLE SQL&PL/SQL,허태성,북스홀릭퍼블리싱,20160825.0,22500,9791185123745
82,"Oracle SQL 시험 가이드 (오라클 자격증 OCP, OCA 1Z0-051, 1Z0-061 대비용)",황순신,비팬북스,20140925.0,18000,9788994797137
83,R과 SQL을 활용한 실전 데이터 전처리,이현호,카오스북,20160708.0,8100,9791187486008
84,DATABASE LANGUAGE SQL : Yellow (내가 SQL로 직접하는 쉬운 데이터분석),윤권,도서출판N1,20160304.0,0,9791195640508
85,NoSQL for Dummies,,For Dummies,20150213.0,45440,9781118905746
86,Nosql Datenbanken,,AV Akademikerverlag,20150129.0,46480,9783639790917
87,MySQL5逆引き大全460の極意,야마다 요시히로,秀和システム,20101201.0,34140,9784798028125
88,"Expert Oracle SQL (Optimization, Deployment, and Statistics)",,Createspace,20140925.0,64080,9781502411549
89,Inside Microsoft SQL Server 2005 (T-sql Programming),"Ben-gan, Itzik/ Sarka, Dejan/ Wolter, Roger",Microsoft Pr,20060614.0,66860,9780735621978
90,Oracle PL/SQL 101,,McGraw-Hill,20001201.0,59430,9780072126068
91,SQL in Easy Steps,,In Easy Steps,20120612.0,19530,9781840785432
92,SQL SERVER 2000(관리자용),정원혁,대림,20010625.0,19800,9788972806004
93,그누위즈의 PHP & MySQL 웹 프로그래밍 입문 + 활용 (PHP 8.x 반영),윤성훈^정동진^최주호,앤써북,20211120.0,20700,9791185553887
94,2022 혼잡(JOB) IBK기업은행 기출복원+실전모의고사 3회분 (NCS직업기초｜경제·경영·금융｜시사·디지털·SQL),혼JOB취업연구소,커리어빅,20220412.0,20700,9791191026351
95,Mastering MySQL for Web (A Beginner’s Guide),,Taylor & Francis Ltd,20220223.0,210870,9781032135137
96,칼퇴족 김대리는 알고 나만 모르는 SQL: 기초편,김지훈,책밥,20140905.0,9900,9791195247905
97,UNIX 서버구축과 MySQL 강의노트,조준익,기한재,20141125.0,14850,9788970187464
98,데이터베이스 for Beginner (MySQL 실습으로 기초부터 활용까지 한번에!),우재남,한빛아카데미,20190101.0,21600,9791156644354
99,"오라클 SQL과 PL/SQL + 데이터 모델링 입문 (개정판, 다양한 예제로 쉽게 배우는)",서진수^주시현,생능출판,20150622.0,0,9788970508405
0,오라클 SQL과 PL/SQL을 다루는 기술 (실무에서 알아야 할 기술은 따로 있다),홍형경,길벗,20150605.0,25200,9788966189984
1,이것이 오라클이다 (Oracle 설치부터 PL/SQL 정복까지!),우재남,한빛미디어,20180302.0,27000,9791162240489
2,SQL Server 2012 2: 관리 응용편 (관리/응용편),우재남,한빛미디어,20140402.0,32400,9788968480782
3,[POD] 처음 시작하는 SQL 데이터베이스,허진경,부크크(bookk),20180904.0,28000,9791127247300
4,PHP MySQL & Oracle (PHP 입문에서 최적화된 DB 연동까지),문성기,다올미디어,20120106.0,0,9788996629757
5,HBase 인액션 (빅데이터를 위한 NoSQL 데이터베이스),닉 디미덕,비제이퍼블릭,20130429.0,27000,9788994774381
6,Learning Spark SQL,Aurobindo Sarkar,Packt Publishing,20181001.0,49000,9781785888359
7,MySQL Cookbook 반양장 (Solutions for Database Developers and Administrators),"Dubois, Paul",O&#39;Reilly Media,20160224.0,101960,9781449374020
8,Professional Nosql,Ccp^Shashank Tiwari,WROX Press,20110705.0,49000,9780470942246
9,"Securing Hp Nonstop Servers in an Open Systems World (Tcp/ip, Oss, & SQL)",,Butterworth-Heinemann,20060816.0,206580,9781555583446
10,"이기적 SQL 개발자 이론서+기출문제(2021) (동영상 강의 무료 제공, 최신 기출 유형 문제 제공)",임호진^박종범^임준혁,영진닷컴,20210513.0,19800,9788931462692
11,MS SQL Server 기본에서 실무까지 (데이터 분석가와 개발자를 위한),김정현,WIDcloud(위드클라우드),20200930.0,22500,9791197024009
12,의료데이터베이스실무 (MS-SQL Server 2005를 이용한),양옥렬,현문사,20120229.0,0,9788966302208
13,New NoSQL & mongoDB,주종면,데이터북,20200208.0,37800,9788996311409
14,SQL 전문가 가이드(2013 Edition) (The Guide for SQL Professional),한국데이터베이스진흥원 편집부,한국데이터산업진흥원,20190906.0,0,9788988474167
15,성공적인 웹 프로그래밍 : PHP와 MySQL (New PHP7 Coverage),"루크 웰링, 로라 톰슨",정보문화사,20170517.0,28800,9788956747422
16,SQL INJECTION 공격 자동화 기법 (파이썬 라이브러리를 이용한),유현수,오픈시큐어랩BOOKS,20190304.0,19800,9791196213220
17,New NoSQL & mongoDB (개정판),주종면,데이터북,20170221.0,0,9788996311485
18,"MySQL 8 for Big Data 반양장 (Effective data processing with MySQL 8, Hadoop, NoSQL APIs, and other Big Data tools)","Mehta, Chintan^Shabbir Challawala^Jaydip Lakhatariya^Kandarp Patel",Packt Publishing,20181130.0,39000,9781788397186
19,실전 SQL SEVER MVP 53 (53인의 MVP가 알려주는 SQL 서버의 모든 것),MVP 커뮤니티,비제이퍼블릭,20101116.0,39600,9788996276586
20,Oracle SQL & PL/SQL (24가지 미션으로 실무 능력을 키운다!),김수환,인피니티북스,20140716.0,25200,9791185578088
21,ビッグデ-タ分析.活用のためのSQLレシピ,다미야 나오토^가사키 나가토,マイナビ出版,20170327.0,49900,9784839961268
22,The Language of Sql,,Addison-Wesley Professional,20160806.0,44560,9780134658254
23,PROC SQL by Example (Using SQL within SAS (Hardcover edition)),,SAS Institute Inc.,20080922.0,144540,9781642956245
24,카산드라 완벽 가이드 (페이스북 트위터를 지탱하는 기술 NoSQL),에벤 휴잇,한빛미디어,20111027.0,0,9788979148527
25,SQL Server Security,,Osborne/McGraw-Hill,20030801.0,81730,9780072225150
26,하이브 완벽 가이드(Programming Hive) (하둡을 이용한 SQL 기반 빅데이터 분석 도구),에드워드 카프리올로,한빛미디어,20130401.0,0,9788968480072
27,Troubleshooting SQL,,McGraw-Hill Companies,20010901.0,72820,9780072134896
28,SQL Server Hardware,,Red Gate Books,20110606.0,39390,9781906434632
29,The Language of SQL,,Course Technology,20100603.0,26050,9781435457515
30,Expert PHP and MySQL,"Curioso, Andrew",Wiley,20210101.0,49000,9780470563120
31,"Learn T-SQL From Scratch (An Easy-to-Follow Guide for Designing, Developing, and Deploying Databases in the SQL Server and Writing T-SQL Queries Efficiently)",,BPB Publications,20211220.0,56730,9789391392413
32,"SQL SERVER 2008 무작정 따라하기 (213가지 예제와 함께 데이터베이스를 정복하는, 무작정 따라하기 for 프로그래머)",이영걸,길벗,20090728.0,22500,9788975608575
33,오라클 11g와 함께하는 SQL과 PL/SQL (개정판),조행남,컴원미디어,20180915.0,23750,9788992475822
34,SQL서버 연동 엑셀데이터베이스 활용 기본편,"최용석, 변헌수",퍼플,20160502.0,15000,9788924040432
35,Learn T-SQL Querying,,Packt Publishing,20190503.0,68850,9781789348811
36,몽고디비 인 액션 (빅데이터 시대 최고의 NoSQL 데이터베이스),카일 뱅커,제이펍,20180517.0,29700,9791188621217
37,개발자를 위한 인덱스 생성과 SQL 작성 노하우 (머릿속에 그려지는 인덱스 생성도 / 성능과 관리를 한 번에 잡는 공정쿼리),이병국,글봄크리에이티브,20180615.0,28800,9788996560081
38,iBATIS 인 액션 (쉽고 강력한 SQL 매핑 프레임워크 아이바티스),클린턴 비긴,위키북스,20070522.0,22500,9788995856437
39,Beginning T-SQL 2008,"Kellenberger, Kathi",Springer-Verlag New York Inc,20091001.0,57070,9781430224617
40,MongoDB in Action 몽고디비 인 액션 (빅 데이터 시대 최고의 NoSQL 데이터베이스),카일 뱅커,제이펍,20120420.0,0,9788994506395
41,PROC SQL by Example: Using SQL Within SAS (Using SQL Within Sas),"Schreier, Howard",Sas Inst,20080922.0,50340,9781599942971
42,Oracle SQL 실전튜닝 기본해법 (실습으로 터득하는),채윤수,오픈메이드컨설팅,20140102.0,0,9788996384052
43,Oracle SQL Developer 2.1,,Packt Publishing,20091002.0,61240,9781847196262
44,Mastering Oracle SQL,,O&#39;Reilly Media,20040601.0,74290,9780596006327
45,Beginning Oracle SQL,,Springer-Verlag New York Inc,20091201.0,73380,9781430271970
46,Beginning T-SQL 2012,,Apress,20111128.0,71340,9781430237044
47,Implementing Power BI in the Enterprise,,SQL Down Under Pty Ltd,20210609.0,77460,9781922654021
48,오라클 실전 튜닝 3 (실무에서 바로 사용할 수 있는 SQL 튜닝 가이드북),황오현^박병섭^최병인,엑시엄,20190423.0,25200,9791195942558
49,SQL로 분석하고 Tableau로 시각화하자 (실무 예제로 익히는 데이터 분석 시각화 테크닉),모원서,비제이퍼블릭,20201030.0,23400,9791165920173
50,프로젝트에서 강한 오라클 PL/SQL 프로그래밍,장정수,비팬북스,20150428.0,36000,9788994797205
51,시작부터 활용까지 SQL Server 2008 (시작부터 활용까지),황혜정,글로벌,20120405.0,15300,9788955026115
52,SQL서버 연동 엑셀데이터베이스 활용 그래프편,"최용석, 변헌수",퍼플,20160509.0,15000,9788924040425
53,MySQL Troubleshooting (쿼리 문제 원인을 알면 해결은 쉽다),스베타 스머노바,한빛미디어,20130220.0,19800,9788979149999
54,THE LOGICAL OPTIMIZER (성능향상을 위한 트랜스포머의 SQL 재작성 전략),오동규,오픈메이드컨설팅,20100405.0,35100,9788996384007
55,Php And Mysql at Work (Projects You Can Use on the Job),,Macmillan Computer Pub,20080930.0,59430,9780672328572
56,SQL Instant Reference,"Gruber, Martin",Sybex,20000330.0,48290,9780782125399
57,SQL Clearly Explained,"Harrington, Jan L.",Elsevier Science Ltd,20100423.0,86350,9780123756978
58,"Building Bioinformatics Solutions: With Perl, R, and SQL (With Perl, R, and SQL)","Bessant, Conrad",Oxford University Press,20140130.0,78510,9780199658565
59,함께하는 SQL SERVER 2008 개발자 1,김연홍,디비바다,20090615.0,0,9788995918210
60,Python과 SQL을 활용한 실전 데이터 전처리,이현호,카오스북,20180710.0,11700,9791187486213
61,SQL for Data Analytics,,Packt Publishing,20190822.0,51630,9781789807356
62,NoSQL & mongoDB(무료동영상) (MongoDB Master가 해설하는),주종면,데이터북,20130214.0,0,9788996311454
63,SQL 튜닝의 시작 : SQL의 이해와 효율적인 작성법,박성호^오수영,엑셈,20130125.0,25650,9788996817932
64,Microsoft SQL Server 2005 (포켓 컨설턴트 관리자용),윌리엄 스테네크,정보문화사,20060601.0,20700,9788956743202
65,"Building Bioinformatics Solutions (With Perl, R and MySQL)",,Oxford University Press,20090115.0,59000,9780199230235
66,SQL for SQL Server 반양장,"Bordoloi,B.",Prentice-Hall,20031001.0,0,9780131132993
67,SQL Performance Tuning,,Addison-Wesley,20020901.0,89150,9780201791693
68,SQL Server Concurrency,,Red gate books,20120901.0,44560,9781906434915
69,MySQL Essential Skills,,Osborne/McGraw-Hill,20040601.0,54980,9780072255133
70,Duomenu baziu valdymas (nuo teorijos iki MySQL),,"Lulu Press, Inc.",20120417.0,95130,9781326554989
71,MySQL in a Nutshell 반양장,"Dyer, Russell J. T.",O&#39;Reilly,20210101.0,0,9780596514334
72,"MySQL Cookbook, 2/e 반양장","Dubois, Paul",Oreilly & Associates,20210101.0,0,9780596527082
73,PHP 6 and MySQL 6 Bible,"Suehring, Steve/ Converse, Tim/ Park, Joyce",Wiley,20210101.0,0,9780470384503
74,오라클 실전 튜닝 1 (데이터베이스 아키텍처 및 SQL 튜닝을 위한 가이드북),황오현^이가혜^권선민^한남주^최경환,엑시엄,20161128.0,29700,9791195942503
75,오라클 실전 튜닝 2 (데이터베이스 아키텍처 및 SQL 튜닝을 위한 가이드북),황오현^권선민^이가혜^구경서^박준형,엑시엄,20161228.0,29700,9791195942510
76,INSIDE SQL FOR BEGINNER,황오현,마소인터렉티브,20080520.0,0,9788996113515
77,SQL Sever 2012 운영 완벽가이드,김상훈,영진닷컴,20121113.0,27000,9788931443233
78,그누위즈의 PHP & MySQL 웹 프로그래밍 입문 + 활용 (PHP 7 기반 | 기초부터 실전제작실습까지 초보자 눈높이에 맞춘 입문활용서),윤성훈,앤써북,20181015.0,11700,9791185553436
79,Pro SQL Database for Windows Azure: SQL Server in the Cloud (SQL Server in the Cloud),,Apress,20120813.0,72120,9781430243953
80,Oracle Database 11g SQL,,McGraw-Hill,20071124.0,87680,9780071498500
81,Oracle Database 12c SQL,,McGraw-Hill/Osborne Media,20130910.0,78590,9780071799355
82,PHP & MySQL for Dummies,"Valade, Janet",John Wiley & Sons Inc,20091120.0,44500,9780470527580
83,Oracle Database 10g SQL,,Osborne/McGraw-Hill,20040201.0,81730,9780072229813
84,SQL: A Beginner’s Guide,,McGraw-Hill,20010101.0,38340,9780072130966
85,MongoDB 몽고디비 완벽 가이드 (페이스북 트위터가 선택한 NoSQL의 진수를 만나다),크리스티나 초도로우,한빛미디어,20140428.0,0,9788968480959
86,PHP and MySQL by Example,"Quigley, Ellie",Prentice-Hall,20210101.0,0,9780131875081
87,SQL for Microsoft Access,"Allison, Cecelia L.",Wordware Publishing,20210101.0,43240,9781598220605
88,Expert Oracle PL/SQL 반양장,"Hardman, Ron/ McLaughlin, Michael",McGraw-Hill,20210101.0,0,9780072261943
89,Php and Mysql Manual 반양장,"Stobart, Simon",Springer,20210101.0,0,9781852337476
90,"SQL 개발자(Developer)이론서+문제집(2019) (무료 동영상 강의 제공, 실전 문제 7회 제공)",임호진,영진닷컴,20190110.0,16200,9788931457124
91,"아파치 스파크 입문 (따라 하며 쉽게 익히는 스파크 SQL, 스트림처리, 머신러닝)",사루타 고스케,한빛미디어,20170901.0,22500,9788968488696
92,SQL Database Programming (The Ultimate Guide to Learning SQL Database Programming Fast!),,Ingram Publishing,20200405.0,43020,9781761033056
93,Real MariaDB (MariaDB 10.0과 MySQL 5.6을 함께 배우는),이성욱,위키북스,20140418.0,0,9788998139537
94,SQL- & Nosql-Datenbanken,,Vieweg + Teubner Verlag,20160725.0,114160,9783662476635
95,MySQL & Perl for the Web,"Dubois, Paul",New Riders Publishing,20010803.0,66860,9780735710542
96,Joe Celko’s SQL for Smarties: Advanced SQL Programming (Advanced SQL Programming),"Celko, Joe",Morgan Kaufmann,20101018.0,85000,9780123820228
97,The SQL Server 2000 Book,,Paraglyph Press,20030201.0,74290,9781932111675
98,Pro SQL Server Internals,Apress,Apress,20140617.0,85640,9781430259626
99,MySQL 5.1 Plugin Development,"Hutchings, Andrew",Packt Publishing,20110822.0,64750,9781849510608
0,ひと目でわかるSQL Server2012 レポ-ト編,,日經BP社,20130822.0,39390,9784822294939
1,Joe Celko’s SQL for Smarties: Advanced SQL Programming (Advanced SQL Programming),,Morgan Kaufmann,20141202.0,92800,9780128007617
2,SQL Server Query Tuning and Optimization (Optimize Microsoft SQL Server 2022 queries and applications),,Packt Publishing Limited,20220812.0,63460,9781803242620
3,PHP & Mysql: Novice to Ninja,,Sitepoint,20210907.0,59360,9781925836462
4,웹 DB 프로그래밍(PHP+JSP+MYSQL),신문걸 외,기전연구사,20040131.0,18000,9788933606513
5,Mastering SQL Server 2017,,Packt Publishing,20190814.0,86070,9781838983208
6,High Performance MySQL 반양장,"Schwartz, Baron/ Zaitsev, Peter/ Tkachenko, Vadim/",O&#39;Reilly Media,20210101.0,0,9780596101718
7,Oracle SQL by Example 반양장,"Rischert, Alice",Prentice-Hall,20040609.0,0,9780131451315
8,Effective MySQL Optimizing SQL Statements (Optimizing SQL Statements),"Bradford, Ronald",McGraw-Hill/Osborne Media,20120213.0,48090,9780071782791
9,Oracle PL/SQL for Dummies,,For Dummies,20060613.0,47540,9780764599576
10,Mastering SQL Server 2008,Weyn,John Wiley & Sons Inc,20090120.0,89150,9780470289044
11,Special Edition Using SQL (Digital Carrier),,Que,19991001.0,59430,9780789719744
12,SQL Server 2000 XML Distilled,,Glasshaus,20021001.0,74290,9781590591918
13,10日でおぼえるSQL Server 2005入門敎室,야마다 요시히로,翔泳社,20070901.0,36760,9784798113630
14,From Access to SQL Server,,Apress,20001101.0,81540,9781893115248
15,몽고DB 완벽 가이드 (실전 예제로 배우는 NoSQL 데이터베이스 기초부터 활용까지),크리스티나 초도로,한빛미디어,20210315.0,32400,9791162244067
16,Сканер уязвимостей SQL Injection,,KS OmniScriptum Publishing,20210830.0,58530,9786204037424
17,"SQL Server 2017, les nouveaut’s",,Expert Days,20190608.0,19410,9782956759805
18,PostgreSQL로 시작하는 SQL 코딩입문: Part 1 기본편 (30년 경력 국내 최고 데이터 컨설턴트가 알려주는 SQL 핵심!),박상용,엔코아컨설팅,20181127.0,13500,9788995447451
19,MySQL 8 Administrator’s Guide,,Packt Publishing,20180215.0,68850,9781788395199
20,PostgreSQL 9.4 공식 가이드 Vol 2: SQL 언어,The PostgreSQL Global Development Group,에이콘출판,20160422.0,0,9788960778511
21,"SQL Clearly Explained, 2/E",,Morgan Kaufmann,20030401.0,114360,9781558608764
22,SQL All-in-One for Dummies,Taylor,For Dummies,20110318.0,59360,9780470929964
23,Learning Oracle PL/SQL 반양장,"Pribyl, Bill.",O&#39;Reilly,20020101.0,0,9780596001803
24,MySQL and PHP from Scratch,,Que,20001101.0,51990,9780789724403
25,SQL Server Execution Plans,,Simple Talk Publishing,20121012.0,44560,9781906434939
26,데이터베이스 실습 (Microsoft SQL Server 2014를 기반으로 한),황혜정,글로벌,20150306.0,15300,9788955026924
27,맛있는 MongoDB (JavaScript와 함께하는 NoSQL DBMS),정승호,비제이퍼블릭,20191227.0,25200,9791190014687
28,SQL : A Beginner’s Guide 반양장,"Oppel, Andy/ Sheldon, Robert",McGraw-Hill,20210101.0,0,9780071548649
29,Oracle 11g: SQL (Book Only),,Cengage Learning,20140625.0,138420,9781305268029
30,SQL Server 2008 Administration (Real World Skills for MCITP Certification and Beyond: Exams 70-432 and 70-450),"Carpenter, Tom",John Wiley & Sons Inc,20100517.0,104010,9780470554203
31,Accelerated SQL Server 2008,"Walters, Robert E./ Coles, Michael/ Rae, Robert/ F",Apress,20080602.0,86430,9781590599693
32,PHP and MySQL in Easy Steps,In Easy Steps,In Easy Steps,20121016.0,19560,9781840785371
33,Building a Data Warehouse: With Examples in SQL Server (With Examples in SQL Server),,Apress,20141111.0,114190,9781430211969
34,Microsoft SQL Server 2011 Bible,,John Wiley & Sons Inc,20120810.0,89090,9781118106877
35,Building a Data Warehouse: With Examples in SQL Server (With Examples in SQL Server),,Apress,20111216.0,85990,9781430242994
36,"데이터 전처리 대전 (데이터 분석을 위한 파이썬, SQL, R 실천 기술)",모토하시 도모미쓰,한빛미디어,20191101.0,27000,9791162242247
37,오라클 교과서 (SQL부터 백업과 복구까지 실무형 데이터베이스 개발자를 만드는),이태호,프리렉,20131107.0,34200,9788965400462
38,뇌를 자극하는 오라클 프로그래밍 SQL PL SQL,홍형경,한빛미디어,20080107.0,0,9788979145472
39,Murach’s MySQL (3rd Edition),,Mike Murach & Associates Inc,20190415.0,85450,9781943872367
40,카산드라 따라잡기 (150가지 예제로 배우는 NoSQL 카산드라 설계와 성능 최적화),에드워드 카프리올로,에이콘출판,20130228.0,27000,9788960774049
41,A Visual Introduction to SQL,,John Wiley & Sons,20011101.0,126320,9780471412762
42,SQL Server 2005 Dba Street Smarts (A Real World Guide to SQL Server 2005 Certification Skills),"Jorden, Joseph L.",Sybex,20061030.0,44560,9780470083499
43,Inside SQL Server 2005 Tools,"Raheem, Michael/ Sonkin, Dima/ D&#39;Hers, Thierry/ Le",Addison-Wesley,20061020.0,0,9780321397966
44,PHP & MySQL: Novice to Ninja,"Yank, Kevin",Sitepoint,20120515.0,52070,9780987153081
45,Refactoring SQL Applications,"Faroult, Stephane/L&#39;Hermite, Pascal/",O&#39;Reilly Media,20080701.0,66860,9780596514976
46,오라클 DATABASE 11G와 함께하는 SQL과 PL SQL,조행남,컴원미디어,20110228.0,0,9788992475389
47,SQL Fundamentals (Paperback),"Patrick, John J.",Prentice Hall Ptr,20080901.0,40000,9780137126026
48,실전 SQL Server MVP 61 Volume 2 (그 두번째 이야기),MVP 커뮤니티,비제이퍼블릭,20130125.0,37800,9788994774282
49,기초가 든든한 데이터베이스 (데이터베이스개념과 SQL언어를 처음배우는 대학생과 신입사원을위한 입문서),이종만,연두에디션,20170630.0,26730,9791195730469
50,"2020 이기적 SQL 개발자(Developer) 이론서 + 기출문제 (무료 동영상 강의 제공, 최신 기출문제 100% 복원)",임호진,영진.com(영진닷컴),20200414.0,19800,9788931461572
51,오라클 엑사데이터 (스토리지 계층에서 SQL 처리를 최적화하는 오라클의 획기적 솔루션),케리 오스본,제이펍,20130412.0,0,9788994506616
52,Pro SQL Server 2008 Mirroring,,Springer-Verlag New York Inc,20091014.0,79080,9781430224235
53,SQL Server Backup and Restore,,Red Gate Books,20120501.0,44560,9781906434861
54,SQL Server Security Distilled,,Apress,20040401.0,81540,9781590592199
55,Guide to the SQL Standard 반양장 (A User’s Guide to the Standard Database Language SQL),"Date, C. J./ Darwen, Hugh/ Date, C. J.  Guide to t",Addison-Wesley,19970401.0,78210,9780201964264
56,Pro SQL Server 2012 Practices,,Apress,20121031.0,72010,9781430247708
57,"Learning PHP MySQL  JavaScript(한국어판) (소셜 웹 개발자를 위한 3대 핵심 기술 PHP, MySQL, 자바스크립트)",로빈 닉슨,에이콘출판,20110817.0,0,9788960772199
58,PHP and MySQL 24-hour Trainer,,WROX Press,20111014.0,59360,9781118066881
59,"MySQL Pocket Reference, 2/e 반양장","Reese, George",Oreilly & Associates,20210101.0,22270,9780596514266
60,Securing SQL Server (Paperback) (Protecting Your Database from Attackers),"Cherry, Denny",Syngress,20210101.0,36750,9781597496254
61,Oracle & Microsoft SQL 프로젝트 실무 (개발자를 위한),이공명,컴스페이스,20070110.0,19800,9788995822685
62,SQL and Relational Theory: How to Write Accurate SQL Code (How to Write Accurate SQL Code),,O&#39;Reilly Media,20151116.0,59430,9781491941171
63,Murach’s Oracle SQL and PL/SQL,"Murach, Joel",Mike Murach & Associates,20080801.0,78020,9781890774509
64,NoSQL with MongoDB in 24 Hours,,Sams Publishing,20140918.0,45480,9780672337130
65,Pro SQL Server 2005 Assemblies,"Dewson, Robin",Apress,20051031.0,81540,9781590595664
66,SQL for eServer i5 and iSeries,"Forsythe, Kevin",MC Press,20040901.0,105940,9781583470480
67,Oracle 11g: Pl/SQL Programming (Programming),,Course Technology,20120912.0,261210,9781133947363
68,파워빌더 12.5 실무 따라하기 (SQL Anywhere MS SQL Oracle을 이용한),윤형태,도서출판 홍릉(홍릉과학출판사),20130228.0,27720,9788997570768
69,Oracle SQL Plus Pocket Reference,"Gennick, Jonathan",Oreilly & Associates Inc,20210101.0,20270,9780596008857
70,Seven NoSQL Databases in a Week,,Packt Publishing,20180328.0,60230,9781787288867
71,SQL Design Patterns: The Expert Guide to SQL Programming (Expert Guide to SQL Programming),"Tropashko, Vadim",Rampant Techpress,20070401.0,64950,9780977671540
72,Programming SQL Server 2005 반양장,"Wildermuth, Shawn",O&#39;Reilly,20060301.0,0,9780596004798
73,PHP & Mysql: The Missing Manual (The Missing Manual),O&#39;Reilly Media,O&#39;Reilly Media,20121127.0,52000,9781449325572
74,"SQL Server 2008 Transact-SQL Recipes (Recipes, a Problem-solution Approach)","Sack, Joseph",Apress,20080526.0,97850,9781590599808
75,DB2 SQL 75+ Tuning Tips for Developers,"Andrews, Tony","P+t Solutions, Inc.",20120104.0,35390,9780615264974
76,The Definitive Guide to MySQL 5,,Springer-Verlag New York Inc,20050801.0,97850,9781590595350
77,Einf?hrung in Datenbanken & SQL,,Lulu.com,20150221.0,107700,9781326147853
78,SQL (Structured Query Language),조성건,내하출판사,20100201.0,15300,9788957172766
79,PHP Programming 정복하기 (Apache+PHP+MySQL로 웹 데이터베이스를 구축하는),신윤환,북스홀릭퍼블리싱,20150227.0,22500,9791185123363
80,PHP y MySQL Para el Desarrollo WEB,,KS OmniScriptum Publishing,20210420.0,129130,9786203586022
81,MongoDB NoSQL로 구축하는 PHP 웹 애플리케이션,루베이트 이슬람,에이콘출판,20130101.0,27000,9788960773752
82,MySQL Cluster 7.5 inside and out,,Books on Demand,20180212.0,108300,9789176998144
83,High Availability MySQL Cookbook,"Davies, Alex",Packt Publishing,20100429.0,64210,9781847199942
84,Microsoft SQL Server 2008 For Dummies,Mike Chapple,John Wiley & Sons Inc,20080929.0,47540,9780470224656
85,Pro SQL Server 2012 Bi Solutions,,Apress,20111205.0,121330,9781430234883
86,MySQL and Java Developer’s Guide (Java Open Source Library),"Matthews, Mark",John Wiley & Sons,20030201.0,74300,9780471269236
87,SQL Queries for Mere Mortals 반양장,"Hernandez, Michael J./ Viescas, John L./ Viescas,",Addison-Wesley,20000801.0,0,9780201433364
88,Pro Spatial with SQL Server 2012,"Aitchison, Alastair",Apress,20111219.0,121330,9781430234913
89,Inside Microsoft SQL Server 2005 (Query Tuning and Optimization),"Delaney, Kalen",Microsoft Press,20070926.0,74290,9780735621961
90,Inside Microsoft SQL Server 2008,"Ben-gan, Itzik/ Kollar, Lubor/ Sarka, Dejan/ Kass,",Microsoft,20090922.0,0,9780735626034
91,HBase 완벽 가이드 (하둡 환경에서 실시간 빅데이터 랜덤 엑세스를 제공하는 클라우드 NoSQL),라스 조지,한빛미디어,20130102.0,0,9788979148381
92,SQL Server Source Control Basics,,Red Gate Books,20140611.0,44560,9781910035016
