,제목,저자,출판사,출판일,가격,ISBN
69,파이썬을 활용한 금융공학 레시피 (문과생의 코딩 울렁증과 이과생의 금융 울렁증을 한 방에 씻어줄 금융공학),김용환,한빛미디어,20180601.0,25200,9791162240823
70,파이썬을 이용한 알고리즘 트레이딩 (아이디어 도출부터 클라우드 배포까지),이브스 힐피쉬,제이펍,20210729.0,26100,9791191600100
71,파이썬을 이용한 비트코인 자동매매 (실시간 자동매매 시스템 개발 입문),유대표,파이스탁,20210322.0,24300,9791196608811
72,파이썬과 함께 배우는 미분방정식,도진환,퍼플,20210109.0,9600,9788924077339
73,"Do it! 파이썬 생활 프로그래밍 (문자열가공, CSV파일처리, 통계분석, 웹크롤링까지 내 손으로 직접 만든다!)",김창현,이지스퍼블리싱,20200727.0,18000,9791163031734
74,컴퓨팅 사고와 소프트웨어 with 파이썬,성태응^홍정희^이홍래,인피니티북스,20220302.0,22500,9791185578927
75,돈 되는 파이썬 인공지능 프로그래밍 (회사 매출을 올리는 AI 도입과 활용법),아카이시 마사노리,위키북스,20210617.0,22500,9791158392574
76,파이썬을 활용한 데이터 분석과 응용,이성건,자유아카데미,20210610.0,29400,9791158083083
77,파이썬으로 배우는 딥러닝 교과서 (이미지 인식 모델을 만들면서 익히는 딥러닝),이시카와 아키히코,한빛미디어,20200301.0,34200,9791162242827
78,딥러닝 머신러닝을 위한 파이썬 넘파이 (선형대수를 파이썬으로 이해하기),문용준^문성혁,잇플,20200615.0,31500,9791190283878
79,이공학을 위한 파이썬 프로그래밍 (기초에서 이공학 응용까지 한권으로 끝),정동호,내하출판사,20200330.0,19800,9788957175231
80,"파이썬을 이용한 데이터 분석의 정석 (넘파이, 판다스, 맷플롯립과 실전 예제로 배우는)",채진석,루비페이퍼,20210625.0,28800,9791186710708
81,"파이썬으로 배우는 통계학 교과서 (기초 이론부터, 모델, 머신러닝까지)",바바 신야,한빛미디어,20191122.0,27000,9791162242452
82,파이썬과 함께 하는 수학 어드벤처 (파이썬과 프로세싱으로 수학 개념 이해하기),피터 파렐,에이콘출판,20200115.0,27000,9791161753775
83,파이썬에 참 좋은 PyCharm (나에게 가장 필요한 파이썬 개발 환경 구축하기),테리엇,비제이퍼블릭,20191031.0,20700,9791190014533
84,파이썬을 이용한 통계적 머신러닝,박유성,자유아카데미,20200220.0,29000,9791158082536
85,실전 스케일링 파이썬 프로그래밍 (오픈 소스 개발자들에게 배우는 대규모 파이썬 개발 노하우),줄리안 단주,인사이트,20180818.0,17100,9788966262267
86,처음 시작하는 파이썬 프로그래밍,김민규,가메,20180322.0,16200,9788980782956
87,알기쉬운 파이썬 SQL 코딩하기 (비전공자도 쉽게 배우는 SQL),정현희,크라운출판사,20230110.0,12830,9788940646052
88,파이썬을 활용한 데이터 길들이기 (데이터 전처리 효율화 전략),재클린 카질,인사이트,20170821.0,29700,9788966264063
89,프로그래밍이 보인다! 파이썬 입문,제이미 챈,에이콘출판,20150918.0,12600,9788960777682
90,파이썬을 사용한 프로그래밍 입문,채진석,정익사,20160303.0,23000,9788935305292
91,코딩 클럽 LV 3: 제대로 된 파이썬 앱 만들기 (파이썬으로 만드는 게임 프로그램),크리스 로피,한빛미디어,20151120.0,9000,9788968482335
92,코딩 클럽 LV 2: 본격 파이썬 입문 (내가 직접 만드는 파이썬 프로그램),크리스 로피,한빛미디어,20150901.0,9000,9788968482175
93,"파이썬 핵심 개발자들과의 인터뷰 (파이썬 커뮤니티 코어 개발자들이 말하는 파이썬의 과거, 현재 그리고 미래)",마이크 드리스콜,터닝포인트,20190121.0,16920,9791161340371
94,프로 안드로이드 SL4A (파이썬으로 안드로이드 앱 만들기),Paul Ferrill,와우북스,20120215.0,23400,9788994405094
95,알기 쉬운 파이썬 SQL 코딩하기,정현희,크라운출판사,20200324.0,13500,9788940642320
96,김변수와 시작하는 코딩생활 with 파이썬,코뮤니티 운영진(휴몬랩),영진닷컴,20220325.0,16200,9788931466003
97,"파이썬을 이용한 컴퓨터 과학 입문 (이공계를 위한 프로그래밍, 자료구조, 알고리즘)",로버트 세지윅,길벗,20191230.0,43200,9791165210090
98,모두의 알고리즘 with 파이썬 (컴퓨팅 사고를 위한 기초 알고리즘),이승찬,길벗,20170518.0,14400,9791160501728
99,모두의 데이터 분석 with 파이썬 (실생활 예제로 시작하는 데이터 분석 첫걸음),송석리^이현아,길벗,20190425.0,16200,9791160507812
0,"데이터 분석 실무 with 파이썬 (마케팅, 영업, 기획 실무 담당자를 위한 데이터 분석의 기술)",이형석,위키북스,20200103.0,0,9791158391836
1,파이썬을 활용한 딥러닝 전이학습 (Transfer Learning으로 빠르고 손쉽게 구축하는 고급 딥러닝 모델),디파니안 사르카르,위키북스,20191011.0,27000,9791158391454
2,파이썬(열혈강의)(개정판 VER.2) (개정판),이강성,프리렉,20050829.0,0,9788989345770
3,"2022 공개적 빅데이터분석기사 실기 (필수 합격서, 파이썬, 핵심알고리즘 완전 정복)",김원표,와이즈인컴퍼니,20220204.0,30600,9791189507589
4,한권으로 파이썬과 드론 날로먹기: 인공지능 편,이현종^박재일,잇플,20210910.0,20700,9791191198096
5,자연어 처리 쿡북 with 파이썬 (파이썬으로 NLP를 구현하는 60여 가지 레시피),크리슈나 바브사,에이콘출판,20190131.0,27000,9791161752655
6,파이썬 코딩 수학 with 딥러닝 (수학적 사고력 향상을 위한),박경원,정보문화사,20190710.0,13500,9788956748351
7,알고리즘과 자료구조(자바+파이썬) (Java와 Python 예제로 익히는 알고리즘 프로그래밍),조민호,정보문화사,20180810.0,13500,9788956747880
8,파이썬 자연어 처리의 이론과 실제 (효율적인 자연어 처리를 위한 머신 러닝과 딥러닝 구현하기),잘라지 트하나키,에이콘출판,20180629.0,31500,9791161751726
9,코딩 클럽 LV 1: 모두를 위한 파이썬 기초 (저는 코딩도 파이썬도 처음인데요!),크리스 로피,한빛미디어,20150901.0,9000,9788968482168
10,파이썬 머신러닝 판다스 데이터 분석,오승환,정보문화사,20190615.0,22500,9788956748337
11,컴퓨팅 사고와 창의적 코딩 (파이썬과 랩터를 활용한 문제해결),조대제,인피니티북스,20190225.0,0,9791185578415
12,파이썬을 이용한 데이터 분석 2/e (다양한 파이썬 라이브러리와 소프트웨어를 활용한 데이터 사이언스의 이해),아르만도 판당고,에이콘출판,20180124.0,27000,9791161751078
13,파이썬으로 배우는 자료 구조 핵심 원리 (핵심 개념과 동작 원리로 이해하는 자료 구조),양태환,길벗,20210820.0,19800,9791165216450
14,"파이썬으로 배우는 실전 알고리즘 (물리, 생물, 재무 등 다양한 분야의 응용 예제 구현)",마시모 디 피에로,프리렉,20150721.0,0,9788965401056
15,내 일을 바꾸는 업무 자동화 (파이썬 클릭 한 번으로 지겨운 업무 클리어),이태화,프리렉,20200612.0,19800,9788965402749
16,컴퓨터비전과 머신러닝 (파이썬과 OpenCV4를 활용한),김찬수,광문각,20210225.0,23400,9788970934778
17,"21개의 작고 재미난 파이썬 프로젝트 (프로그래밍 스킬, 새로운 알고리즘, 테스트 주도 개발을 배우다)",켄 유엔스-클락,제이펍,20210811.0,27000,9791191600346
18,컴퓨팅 사고 (문제해결 중심의 파이썬 프로그래밍),김완섭,인피니티북스,20200212.0,15300,9791185578439
19,데이터 분석을 위한 파이썬 철저 입문 (기초 문법부터 실무에 필요한 데이터 분석 기술까지 한 번에 배우는),최은석,위키북스,20190425.0,25200,9791158391522
20,파이썬 웹 프로그래밍 에센셜 개정판 (개정판),김승구,부크크(Bookk),20210317.0,0,9791137235830
21,인공지능 (파이썬으로 배우는 머신러닝과 딥러닝),천인국,인피니티북스,20200212.0,27000,9791185578606
22,파이썬ㆍ케라스로 시작하는 AI기초 (구글 코랩 활용),천상훈,복두출판사,20210715.0,14850,9791166750519
23,코드업과 함께 하는 파이썬 & 문제 해결 (누구나 쉽게 배우는 프로그래밍 입문서),배준호,삼양미디어,20201120.0,14400,9788958973874
24,왕초보! 파이썬 배워 크롤러 DIY 하다!,서진수^최경우,더알음,20160316.0,0,9791195484720
25,모두의 엔트리 with 엔트리파이썬 (코딩! 블록으로 이해하고 파이썬 코드로 익힌다),곽혜미^김성훈^곽혜미,길벗,20171120.0,16200,9791160503401
26,파이썬 데이터 전처리 및 탐색 라이브러리,허진경,부크크(bookk),20211022.0,29400,9791137257726
27,배워서 바로 써먹는 데이터 분석 with 파이썬,설진욱,생능북스,20220415.0,23400,9788970505404
28,IT 비전공자를 위한 돈 버는 파이썬 코딩 (N잡러 자동부업 수익창출),비현코,디지털북스,20211010.0,16200,9788960883802
29,빠르게 활용하는 파이썬 3.2 프로그래밍 (개정증보판),최동진^우상정^최동진,위키북스,20120412.0,0,9788992939409
30,"파이썬으로 배우는 게임 개발: 실전편 (장애물 피하기, 닷잇 액션, 맵 에티터, 탄막 슈팅)",히로세 츠요시,제이펍,20201120.0,27000,9791190665452
31,난생처음 컴퓨팅 사고 with 파이썬,김명호,한빛아카데미,20210105.0,20700,9791156645214
32,"파이썬으로 배우는 게임 개발: 입문편 (퀴즈, 주사위, 제비 뽑기, 미로, 진단 애플리케이션, 블록 낙하 퍼즐, RPG 등을 만들며 배운다!)",히로세 츠요시,제이펍,20201026.0,25200,9791190665445
33,"파이썬으로 배우는 수치 데이터 처리 (AI, Deep Learning, BigData 처리를 위한 PYTHON 필수 라이브러리 기초)",김민규,가메,20200303.0,19800,9788980783069
34,파이썬과 케라스로 배우는 강화학습 (내 손으로 직접 구현하는 게임 인공지능),이의령^양혁렬^김건우^이영무^이의령,위키북스,20200407.0,25200,9791158392017
35,"일잘러의 비밀, 엑셀 대신 파이썬으로 업무 자동화하기 (엑셀 반복 업무로 지친 직장인, 파이썬으로 칼퇴하자)",포스코인재창조원,한빛미디어,20220425.0,21600,9791162245569
36,The Python - 파이썬 프로그래밍,허진경,부크크(bookk),20210909.0,32000,9791137255647
37,효율적 개발로 이끄는 파이썬 실천 기술 (파이썬에 숨겨진 힘을 이용해 개발 효율을 높이자!),스야마 레이,제이펍,20210419.0,19800,9791190665872
38,파이썬으로 완성하는 비지도 학습 알고리즘 (비감독 모형과 텐서플로 2를 이용한 전처리 기법의 머신러닝 구현),송동근,비제이퍼블릭,20211130.0,30600,9791165921101
39,파이썬을 이용한 웹크롤링과 데이터 분석,방진숙^주진현,인피니티북스,20210908.0,22500,9791185578910
40,"파이썬으로 데이터 마이닝 시작하기 (데이터의 수집, 로딩, 변환, 클러스터링, 예측까지)",나단 그리넬치,에이콘출판,20191219.0,18900,9791161753669
41,파이썬으로 배우는 프로그래밍 기초 (소프트웨어 교양 | 누구나 할 수 있는 가장 쉬운 프로그래밍 입문서),크리스 로피,한빛아카데미,20160818.0,12090,9788968484940
42,배프의 오지랖 파이썬 웹프로그래밍 (Django(장고)로 쉽게 배우는),배프,디지털북스,20190305.0,19800,9788960882485
43,파이썬으로 배우는 프로그래밍 기초 (거북이 그래픽으로 따라하는 재미있는 코딩),임좌상,인피니티북스,20180227.0,22770,9791185578361
44,"Python Programming for Beginners (개념을 꼼꼼하게, 파이썬 프로그래밍)",제이슨 캐넌,에이콘출판,20151119.0,15300,9788960777859
45,파이썬과 함께 배우는 신호와 시스템 (개정판),남승현,도서출판 홍릉(홍릉과학출판사),20200309.0,27720,9791156007432
46,Getting Start Python (파이썬 입문부터 응용까지 활용가능!),김영아,구민사,20190425.0,22500,9791158136925
47,Black Hat Python (해커와 모의 침투 연구자를 위한 파이썬 프로그래밍),저스틴 지이츠^팀 아널드,에이콘출판,20220430.0,25200,9791161756356
48,코딩마법서 1: Stone Version(해법서포함) (코딩테스트와 인공지능을 위한 파이썬),오일러^김성은,오일러BOOKS,20210401.0,40500,9791197008412
49,딥러닝 데이터 전처리 입문 (파이썬과 R로 배우는 데이터 다루기),앨런 비소첵,에이콘출판,20180524.0,18000,9791161751580
50,Getting Start Python (파이썬 입문부터 응용까지 활용 가능!),김영아,구민사,20160610.0,22500,9791158132651
51,파이썬으로 배우는 초중등 교과서 1 (즐겁게 시작하고 똑똑하게 끝내는 코딩 교과서),김정욱,루비페이퍼,20190816.0,16200,9791186710517
52,파이썬으로 배우는 초중등 교과서 2 (즐겁게 시작하고 똑똑하게 끝내는 코딩 교과서),김정욱,루비페이퍼,20190820.0,16200,9791186710494
53,파이썬으로 배우는 응용 텍스트 분석 (언어 인식 데이터 제품 개발을 위한 머신러닝),벤자민 벵포트,제이펍,20191129.0,24300,9791188621774
54,초보자도 간단히 단숨에 배우는 파이썬 (쉽게 빠르게 편하게 시작하는 프로그래밍 입문),김용,터닝포인트,20200413.0,14220,9791161340654
55,파이썬 날코딩으로 알고 짜는 딥러닝 (프레임워크 없이 단층 퍼셉트론에서 GAN까지),윤덕호,한빛미디어,20190715.0,40500,9791162242001
56,마인크래프트와 함께 즐겁게 파이썬 (게임으로 재미있게 배우는 코딩과 알고리즘),최일선,비제이퍼블릭,20181130.0,23400,9791186697733
57,파이썬을 활용한 스파크 프로그래밍 (빅데이터 분석을 위한 스파크 활용법),제프리 에이븐,에이콘출판,20190828.0,27000,9791161753287
58,머신 러닝 알고리즘 (파이썬 예제와 함께 배우는 머신 러닝),Giuseppe Bonaccorso,에이콘출판,20190228.0,31500,9791161752778
59,초등 교과수학코딩 with 파이썬,하 우 홍,부크크(Bookk),20190531.0,0,9791127273330
60,"파이썬을 활용한 부동산 데이터 분석 (파이썬 기초부터 실제 부동산 데이터를 활용한 매매분석, 수요예측, 시각화)",박준규,위키북스,20190516.0,0,9791158391546
61,파이썬으로 배우는 대규모 머신 러닝 (대규모 데이터 분석과 처리를 위한 다양한 머신 러닝 기법 활용),바스티앙 스야딘,에이콘출판,20170710.0,31500,9791161750224
62,파이썬으로 구현하는 고급 머신 러닝 (딥러닝을 포함한 최신 고급 머신 러닝 기술과 파이썬 활용),존 하티,에이콘출판,20170817.0,29700,9791161750354
63,암호화폐 자동매매 시스템 만들기 with 파이썬 (대량의 시뮬레이션과 최적화 전략까지),정성문,로드북,20220302.0,31500,9788997924967
64,파이썬과 케라스로 배우는 강화학습 (내 손으로 직접 구현하는 게임 인공지능),이의령^양혁렬^김건우^이영무^이의령,위키북스,20170731.0,0,9791158390723
65,파이썬을 이용한 비트코인 자동매매 (실시간 자동매매 시스템 개발 입문),유부장,파이스탁,20190218.0,24300,9791196608804
66,"머신 러닝 부트캠프 with 파이썬 (분류, 회귀 구현 방법과 실전 예제를 통해 제대로 된 학습 방법을 배운다!)",주식회사 시스템 계획 연구소,길벗,20180531.0,19800,9791160504842
67,파이썬 GUI 프로그래밍 쿡북 2/e (파이썬 3로 쉽고 빠르게 GUI 개발하기),부르크하르트 메이어,에이콘출판,20180426.0,31500,9791161751474
68,예제로 배우는 파이썬 데이터 시각화 (파이썬초심자부터다양한데이터시각화예제학습이필요한독자들을위한필독서),이고 밀로바노빅,에이콘출판,20170612.0,0,9791161750040
69,Head First Python (머리에 쏙쏙 들어오는 파이썬 안내서),폴 배리,한빛미디어,20160320.0,0,9788968482724
70,Python (머리에 쏙쏙 들어오는 파이썬 안내서),폴 배리,한빛미디어,20111028.0,0,9788979148688
71,HEAD FIRST PROGRAMMING (파이썬으로 처음배우는 프로그래밍),폴 배리,한빛미디어,20110325.0,0,9788979148190
72,"파이썬 기초의 모든 것, 14개의 코딩 이야기!",박영호 (풀이)^이병재,교학사,20180420.0,10800,9788909202831
73,파이썬을 활용한 소프트웨어 아키텍처 (견고하고 확장 가능한 애플리케이션 아키텍처 설계),아난드 발라찬드란 필라이,에이콘출판,20210104.0,36000,9791161754857
74,데이터 과학 기반의 파이썬 빅데이터 분석,이지영,한빛아카데미,20201230.0,26040,9791156645078
75,파이썬 딥러닝으로 시작하는 이상 징후 탐지 (한국어판),Sridhar Alla^Suman Kalyan Adari,홍릉,20210924.0,36630,9791156008781
76,잡아라! 텍스트 마이닝 with 파이썬 (지금 바로 할 수 있는 데이터 추출과 분석),서대호,비제이퍼블릭,20190430.0,15300,9791186697788
77,"파이썬 데이터 분석 실무 테크닉 100 (100가지 예제로 배우는 데이터 가공, 머신러닝, 이미지/자연어 처리의 기술)",미키 타카유키^마쯔다 유마^미키 타카유키,위키북스,20200730.0,23400,9791158392178
78,The Python 3 Standard Library by Example (예제로 배우는 파이썬 표준 라이브러리),더그 헬먼,에이콘출판,20200630.0,52200,9791161754307
79,파이썬 기반의 Natural 컴퓨팅,잔카를코 자코네,도서출판 홍릉(홍릉과학출판사),20200420.0,29700,9791156007494
80,"Hello 실전 파이썬 프로그래밍 world (게임 개발, 데이터 분석, 인공지능 제어까지 학습하는)",조상철,혜지원,20220114.0,19800,9791167640079
81,인공지능 100점을 위한 파이썬 수학 (고등학교 수학으로 이해하는 인공지능),임성국,비제이퍼블릭,20200429.0,21600,9791190014861
82,파이썬(Python) 2학년 스크래핑의 구조 (체험으로 배우고! 대화 형식으로 공부!),모리 요시나오,성안당,20211117.0,15300,9788931556896
83,유쾌한 코딩 (파이썬으로 시작하는 프로그래밍 기초),하일규,인피니티북스,20200313.0,15300,9791185578651
84,파이썬으로 배우는 자연어 처리 인 액션,홉슨 레인,제이펍,20200304.0,31500,9791190665018
85,파이썬으로 배우는 소프트웨어 디자인 (디자인 사고 및 컴퓨팅 사고의 이해와 응용),김홍준,인피니티북스,20200227.0,18000,9791185578613
86,파이썬으로 다시 배우는 핵심 고등 수학 (수포자 프로그래머를 위한 손에 잡히는 기초 수학),타니지리 카오리,위키북스,20191107.0,22500,9791158391775
87,누구나 파이썬 너도 데이터 가지고 놀 수 있어! 1 (독특하고 재이있는 예제로 파이썬을 시작하고 싶다면),민형기,잇플,20200124.0,16200,9791190283670
88,"Try! Helloworld 파이썬 (하루 15분, 누구나 프로그래밍을 할 수 있다!)",정윤원,길벗,20170215.0,16200,9791160501063
89,파이썬을 활용한 네트워크 프로그래밍 (개발자와 관리자를 위한 효율적인 네트워크 애플리케이션 개발),파루크 사커,에이콘출판,20150127.0,27000,9788960776432
90,바이오파이썬으로 만나는 생물정보학 (파이썬 프로그래밍을 통해 풀어보는 생명의 구조),한주현,비제이퍼블릭,20190322.0,23400,9791186697818
91,모두의 라즈베리파이 with 파이썬 (누구나 쉽게 배우는 전자 회로 공작과 사물 인터넷 파이썬 프로그래밍),이시이 모루나,길벗,20190120.0,23400,9791160507027
92,파이썬으로 시작하는 라즈베리파이 3 (개정판),김경신,복두출판사,20180306.0,15200,9791159063541
93,"핸즈온 파이썬을 이용한 설명가능한 AI(XAI) (공정하고, 안전하며, 믿을 수 있는 AI 애플케이션을 위한, 신뢰할 만한 AI 해석, 시각화 설명 및 통합핸즈온)",Denis Rothman,DK로드북스,20220110.0,39900,9791196965662
94,파이썬으로 시작하는 컴퓨터 과학 입문,존 M. 젤,인사이트,20170818.0,27000,9788966264087
95,파이썬으로 배우는 수학적 프로그래밍 (이산 수학의 개념과 구조를 활용한 효율적 사고),알란 M. 스테이블리,프리렉,20150827.0,22500,9788965401049
96,코어 파이썬 애플리케이션 프로그래밍,웨슬리 천,에이콘출판,20140129.0,45000,9788960775213
97,모의 침투 입문자를 위한 파이썬 3 활용 (파이썬 3 기반의 TCP/IP 활용 지침서),오동진^박재유,에이콘출판,20200228.0,22500,9791161753973
98,컴퓨팅 사고력을 키우는 SW 교육: 파이썬 (컴퓨팅 사고력을 키우는 SW 교육),우재남,한빛아카데미,20160720.0,19800,9791156642701
99,누구나 파이썬 너도 데이터 가지고 놀 수 있어! 1 (너도 데이터 가지고 놀 수 있어!),민형기,토마토북,20190617.0,14400,9791196707903
0,보통의 취준생을 위한 코딩 테스트 with 파이썬 (백준 플래티넘 5 &코드포스 파란색 랭크 달성하기),권국원,로드북,20220223.0,27000,9788997924950
1,파이썬과 주피터 노트북 기반의 SAS Viya,강봉주,자유아카데미,20211020.0,31350,9791158083304
2,파이썬 라이브러리를 활용한 머신러닝 (사이킷런 핵심 개발자가 쓴 머신러닝과 데이터 과학 실무서),안드레아스 뮐러^세라 가이도,한빛미디어,20190329.0,28800,9791162241646
3,파이썬으로 배우는 알고리즘 트레이딩 (내 손으로 만드는 자동 주식 거래 시스템),조대표,위키북스,20190307.0,0,9791158391461
4,Let’s Get IT 파이썬 프로그래밍 (데이터 분석 프로젝트로 프로그래밍 사고력 기르기),안지혜,길벗,20210705.0,19800,9791165215965
5,"파이썬으로 배우는 머신러닝의 교과서 (그림으로 이해하고 코드로 확인하는 머신러닝, 딥러닝 기초)",이토 마코토,한빛미디어,20181101.0,26100,9791162241240
6,파이썬으로 배우는 알고리즘 트레이딩 (내 손으로 만드는 자동 주식 거래 시스템),조대표,위키북스,20170517.0,0,9791158390631
7,RESTful 파이썬 웹 서비스 제작 (장고 플라스크 토네이도와 함께 하는 RESTful 웹 서비스),가스통 힐라,에이콘출판,20170724.0,0,9791161750248
8,모두의 라즈베리 파이 with 파이썬 (누구나 쉽게 배우는 전자 회로 공작과 파이썬 프로그래밍),이시이 모루나,길벗,20160613.0,22500,9791187345190
9,The Python Standard Library by Example(한국어판) (예제로 배우는 파이썬 표준 라이브러리),더그 헬먼,에이콘출판,20120607.0,45000,9788960773103
10,Getting Start Python (제3판) (파이썬의 입문부터 응용까지 활용가능!),김영아 지음,구민사,,23400,9791168751132
11,COS Pro 2급 파이썬 (교재+모의고사) (프로그래머를 향한 출발점),남재윤,길벗,20180215.0,16200,9791160504101
12,자연어 처리와 컴퓨터 언어학 (파이썬으로 개발하는 자연어 처리 서비스),바르가브 스리니바사 디지칸,에이콘출판,20190628.0,27000,9791161753140
13,플로우가 보이는 머신러닝 프로젝트 (우아한 머신러닝을 위한 완벽한 데이터 분석 with 파이썬),임선집^채호창^곽랑주,루비페이퍼,20220525.0,28800,9791186710807
14,파이썬 오픈소스 도구를 활용한 악성코드 분석,서준석^최우석^이도경^정지훈,에이콘출판,20150930.0,37800,9788960777651
15,Tkinter 기반 파이썬 비주얼 프로그래밍 (Tkinter 기반),김병만,홍릉,20211230.0,17100,9791156009467
16,엑셀과 비교하며 배우는 파이썬 데이터 분석,장쥔홍,제이펍,20210617.0,21600,9791191600117
17,"머신 러닝을 위한 수학 with 파이썬, R (딥러닝에 필요한 수학만 골라 담았다!)",이원상,길벗,20200824.0,21600,9791165212537
18,파이썬 비동기 라이브러리 Asyncio (대규모 병행성 작업을 위한 비동기 프로그래밍),케일럽 해팅,한빛미디어,20210501.0,16200,9791162244197
19,한 권으로 끝내는 아두이노와 파이썬으로 52개 작품 만들기 (기초 프로젝트와 융합 작품 그리고 인공지능 작품까지),장문철^박준원,앤써북,20220330.0,19800,9791185553948
20,나만의 스마트워크 환경 만들기 (파이썬으로 만드는 업무 자동화 프로그램),박찬성,비제이퍼블릭,20200529.0,24750,9791190014977
21,"파이썬 라이브러리를 활용한 데이터 분석 (영화 평점, 이름통계, 선거 데이터 등 실사례 사용)",웨스 맥키니,한빛미디어,20190520.0,31500,9791162241905
22,딱 하루에 끝내는 파이썬 핵심기초 (컬러판),더 코딩 칼리지,부크크(bookk),20200525.0,12700,9791137207103
23,알파 회계 (알(R)과 파이썬을 활용한 회계프로그래밍),김태식^전종준^김태경,와이북스,20170925.0,13500,9791188614004
24,"고전 컴퓨터 알고리즘 인 파이썬 (피보나치 수열부터 보드게임까지, 알고리즘으로 풀어보는 고전 문제 43선)",데이비드 코펙,한빛미디어,20191201.0,22500,9791162242469
25,AWS로 시작하는 AI 서비스 with 파이썬,이노우에 켄이치,영진닷컴,20211105.0,19800,9788931465822
26,"파이썬 클린 코드 2nd Edition (유지보수가 쉬운 파이썬 코드를 만드는 비결, 2nd Edition)",마리아노 아나야,터닝포인트,,26100,9791161341330
27,"파이썬으로 배우는 블록체인 구조와 이론 (비트코인, 암호학, 전자지갑, 트랜잭션, 채굴의 원리와 구현)",조성현,위키북스,20190502.0,19800,9791158391515
28,"Flask 기반의 파이썬 웹 프로그래밍 (생산성을 보장하면서도 가벼운 웹 프레임워크, 플라스크!)",이지호,제이펍,20160524.0,29700,9791185890463
29,퍼즐로 배우는 알고리즘: with 파이썬 (21가지 퍼즐을 풀면서 배우는 알고리즘과 프로그래밍의 원리),SRINI DEVADAS,영진닷컴,20190920.0,18000,9788931461329
30,나만의 Python Game 만들기 (초보자를 위한 파이썬 프로그래밍 가이드),알 슈베이가르트,정보문화사,20140626.0,22500,9788956746166
31,왕초보를 위한 파이썬 프로그래밍 입문서,Dave Lee,아티오,20170720.0,10800,9791188059126
32,케라스 창시자에게 배우는 딥러닝 Deep Learning with Python (파이썬과 케라스(keras)로 배우는 딥러닝 핵심 원리!),프랑소와 숄레,길벗,20181022.0,29700,9791160505979
33,컴퓨터 사고력 향상을 위한 데이터 구조 및 알고리즘: 파이썬 편 (컴퓨팅 사고력 향상을 위한),정인기,홍릉,20220530.0,24300,9791156000402
34,파이썬과 NumPy로 배우는 선형대수 (파이썬 라이브러리로 쉽게 구현하는 수치해석 프로그래밍),이정주,비제이퍼블릭,20190930.0,23400,9791190014465
35,머신러닝 탐구생활 (파이썬을 활용한 머신러닝 실전 예제 분석),정권우,비제이퍼블릭,20180831.0,24300,9791186697696
36,파이썬을 활용한 기초컴퓨터프로그래밍,유영한,부산대학교출판부,20170831.0,23760,9788973165599
37,파이썬 데이터 시각화의 입문과 활용 세트 (파이썬 데이터 시각화 마스터 + 예제로 배우는 파이썬 데이터 시각화),키르시 라만,에이콘출판,20170621.0,0,9791161750149
38,파이썬 라이브러리를 활용한 데이터 분석 (지진 데이터 시각화 선거와 인구통계 분석 등 실사례 사용),웨스 맥키니,한빛미디어,20131001.0,0,9788968480478
39,파이썬 OpenCV를 이용한 영상처리 (컬러판),허진경,부크크(bookk),20210930.0,25000,9791137258051
40,슬기로운 파이썬생활 데이터 싹쓰리 & 업무자동화,서진수^손기동,가치랩스,20201130.0,29700,9791196220938
41,이제 시작이야! 컴퓨팅 사고력으로 인공지능까지 파이썬,전수진^박주연^김수환,연두에디션,20220110.0,20700,9791192187037
42,생명정보학 알고리즘 (파이썬으로 구현하는 생명정보학 알고리즘),미겔 로샤,에이콘출판,20201029.0,36000,9791161754765
43,"파이썬을 활용한 지리공간 분석 마스터하기 (GeoDjango, CARTOframes, MapboxGL-Jupyter를 활용한 GIS 프로세싱)",폴 크릭커드,에이콘출판,20201019.0,36000,9791161754505
44,알고리즘 구현으로 배우는 선형대수 with 파이썬 (행렬의 기초부터 텐서를 활용한 머신러닝과 딥러닝 적용까지),장철원,비제이퍼블릭,20211224.0,30600,9791165921125
45,"프로그래머를 위한 수학 (파이썬으로 하는 3D 그래픽스, 시뮬레이션, 머신러닝)",폴 올랜드,한빛아카데미,20211229.0,37800,9791156645719
46,창의적 문제 해결을 위한 파이썬 프로그래밍,김진일,연두에디션,20200210.0,20700,9791188831395
47,누구나 쉽게 따라하는 인공지능(feat 파이썬) (핵심만 쏙쏙 담은 생활밀착형 인공지능 입문서),이용권,씨마스21,20210825.0,18900,9791197430268
48,응용이 보이는 선형대수학 (파이썬과 함께하는 선형대수학 이론과 응용),이건명,한빛아카데미,20200706.0,27900,9791156645009
49,생활코딩 머신러닝 실습편 with 파이썬 텐서플로 (누구나 쉽게 시작하는 인공지능 첫걸음),이숙번^이고잉,위키북스,20211215.0,21600,9791158392994
50,"헬스케어 분석을 위한 머신러닝 (파이썬, 주피터 노트북, 텐서플로, 케라스를 이용한 적용 사례)",에듀오닉스 러닝 솔루션스,에이콘출판,20220331.0,22500,9791161756233
51,파이썬을 이용한 실전 프로그래밍(한국어판) (응용프로그램 개발을 중심으로),Ljubomir Perkovic,도서출판 홍릉(홍릉과학출판사),20190325.0,34650,9791156005834
52,아두이노와 피지컬 컴퓨팅 with 파이썬,이원규,교학사,20181220.0,14400,9788909191883
